season,week,day,status,team1,team1_id,team1_score,team2,team2_id,team2_score,winning_team,stadium,city_state,game_id
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,Miami Heat,1610612748,114.0,Orlando Magic,1610612753,121.0,Orlando Magic,Kia Center,"Orlando, FL",0022400377
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,Memphis Grizzlies,1610612763,128.0,Atlanta Hawks,1610612737,112.0,Memphis Grizzlies,State Farm Arena,"Atlanta, GA",0022400378
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,Utah Jazz,1610612762,105.0,Brooklyn Nets,1610612751,94.0,Utah Jazz,Barclays Center,"Brooklyn, NY",0022400379
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,Philadelphia 76ers,1610612755,99.0,Cleveland Cavaliers,1610612739,126.0,Cleveland Cavaliers,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400380
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,Boston Celtics,1610612738,123.0,Chicago Bulls,1610612741,98.0,Boston Celtics,United Center,"Chicago, IL",0022400381
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,Washington Wizards,1610612764,101.0,Milwaukee Bucks,1610612749,112.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400382
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,Golden State Warriors,1610612744,113.0,Minnesota Timberwolves,1610612750,103.0,Golden State Warriors,Target Center,"Minneapolis, MN",0022400383
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,New York Knicks,1610612752,104.0,New Orleans Pelicans,1610612740,93.0,New York Knicks,Smoothie King Center,"New Orleans, LA",0022400384
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,LA Clippers,1610612746,97.0,Dallas Mavericks,1610612742,113.0,Dallas Mavericks,American Airlines Center,"Dallas, TX",0022400385
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,Portland Trail Blazers,1610612757,94.0,San Antonio Spurs,1610612759,114.0,San Antonio Spurs,Frost Bank Center,"San Antonio, TX",0022400386
2024-25,Week 9 (Dec 16 - Dec 22),12-21-2024,Final,Detroit Pistons,1610612765,133.0,Phoenix Suns,1610612756,125.0,Detroit Pistons,Footprint Center,"Phoenix, AZ",0022400387
2024-25,Week 9 (Dec 16 - Dec 22),12-22-2024,Final,Houston Rockets,1610612745,114.0,Toronto Raptors,1610612761,110.0,Houston Rockets,Scotiabank Arena,"Toronto, ON",0022400388
2024-25,Week 9 (Dec 16 - Dec 22),12-22-2024,Final,Indiana Pacers,1610612754,122.0,Sacramento Kings,1610612758,95.0,Indiana Pacers,Golden 1 Center,"Sacramento, CA",0022400389
2024-25,Week 9 (Dec 16 - Dec 22),12-22-2024,Final/OT,Denver Nuggets,1610612743,132.0,New Orleans Pelicans,1610612740,129.0,Denver Nuggets,Smoothie King Center,"New Orleans, LA",0022400390
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Houston Rockets,1610612745,114.0,Charlotte Hornets,1610612766,101.0,Houston Rockets,Spectrum Center,"Charlotte, NC",0022400391
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Utah Jazz,1610612762,113.0,Cleveland Cavaliers,1610612739,124.0,Cleveland Cavaliers,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400392
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Boston Celtics,1610612738,104.0,Orlando Magic,1610612753,108.0,Orlando Magic,Kia Center,"Orlando, FL",0022400393
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,San Antonio Spurs,1610612759,106.0,Philadelphia 76ers,1610612755,111.0,Philadelphia 76ers,Wells Fargo Center,"Philadelphia, PA",0022400394
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Minnesota Timberwolves,1610612750,104.0,Atlanta Hawks,1610612737,117.0,Atlanta Hawks,State Farm Arena,"Atlanta, GA",0022400395
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Brooklyn Nets,1610612751,95.0,Miami Heat,1610612748,110.0,Miami Heat,Kaseya Center,"Miami, FL",0022400396
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Toronto Raptors,1610612761,125.0,New York Knicks,1610612752,139.0,New York Knicks,Madison Square Garden,"New York, NY",0022400397
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Milwaukee Bucks,1610612749,112.0,Chicago Bulls,1610612741,91.0,Milwaukee Bucks,United Center,"Chicago, IL",0022400398
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,LA Clippers,1610612746,114.0,Memphis Grizzlies,1610612763,110.0,LA Clippers,FedExForum,"Memphis, TN",0022400399
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Washington Wizards,1610612764,105.0,Oklahoma City Thunder,1610612760,123.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400400
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Portland Trail Blazers,1610612757,108.0,Dallas Mavericks,1610612742,132.0,Dallas Mavericks,American Airlines Center,"Dallas, TX",0022400401
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Phoenix Suns,1610612756,90.0,Denver Nuggets,1610612743,117.0,Denver Nuggets,Ball Arena,"Denver, CO",0022400402
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Indiana Pacers,1610612754,111.0,Golden State Warriors,1610612744,105.0,Indiana Pacers,Chase Center,"San Francisco, CA",0022400403
2024-25,Week 10 (Dec 23 - Dec 29),12-23-2024,Final,Detroit Pistons,1610612765,117.0,Los Angeles Lakers,1610612747,114.0,Detroit Pistons,Crypto.com Arena,"Los Angeles, CA",0022400404
2024-25,Week 10 (Dec 23 - Dec 29),12-25-2024,Final,San Antonio Spurs,1610612759,114.0,New York Knicks,1610612752,117.0,New York Knicks,Madison Square Garden,"New York, NY",0022400405
2024-25,Week 10 (Dec 23 - Dec 29),12-25-2024,Final,Minnesota Timberwolves,1610612750,105.0,Dallas Mavericks,1610612742,99.0,Minnesota Timberwolves,American Airlines Center,"Dallas, TX",0022400406
2024-25,Week 10 (Dec 23 - Dec 29),12-25-2024,Final,Philadelphia 76ers,1610612755,118.0,Boston Celtics,1610612738,114.0,Philadelphia 76ers,TD Garden,"Boston, MA",0022400407
2024-25,Week 10 (Dec 23 - Dec 29),12-25-2024,Final,Los Angeles Lakers,1610612747,115.0,Golden State Warriors,1610612744,113.0,Los Angeles Lakers,Chase Center,"San Francisco, CA",0022400408
2024-25,Week 10 (Dec 23 - Dec 29),12-25-2024,Final,Denver Nuggets,1610612743,100.0,Phoenix Suns,1610612756,110.0,Phoenix Suns,Footprint Center,"Phoenix, AZ",0022400409
2024-25,Week 10 (Dec 23 - Dec 29),12-26-2024,Final,Oklahoma City Thunder,1610612760,120.0,Indiana Pacers,1610612754,114.0,Oklahoma City Thunder,Gainbridge Fieldhouse,"Indianapolis, IN",0022400410
2024-25,Week 10 (Dec 23 - Dec 29),12-26-2024,Final,Miami Heat,1610612748,89.0,Orlando Magic,1610612753,88.0,Miami Heat,Kia Center,"Orlando, FL",0022400411
2024-25,Week 10 (Dec 23 - Dec 29),12-26-2024,Final,Charlotte Hornets,1610612766,110.0,Washington Wizards,1610612764,113.0,Washington Wizards,Capital One Arena,"Washington, DC",0022400412
2024-25,Week 10 (Dec 23 - Dec 29),12-26-2024,Final,Chicago Bulls,1610612741,133.0,Atlanta Hawks,1610612737,141.0,Atlanta Hawks,State Farm Arena,"Atlanta, GA",0022400413
2024-25,Week 10 (Dec 23 - Dec 29),12-26-2024,Final,Toronto Raptors,1610612761,126.0,Memphis Grizzlies,1610612763,155.0,Memphis Grizzlies,FedExForum,"Memphis, TN",0022400414
2024-25,Week 10 (Dec 23 - Dec 29),12-26-2024,Final,Brooklyn Nets,1610612751,111.0,Milwaukee Bucks,1610612749,105.0,Brooklyn Nets,Fiserv Forum,"Milwaukee, WI",0022400415
2024-25,Week 10 (Dec 23 - Dec 29),12-26-2024,Final,Houston Rockets,1610612745,128.0,New Orleans Pelicans,1610612740,111.0,Houston Rockets,Smoothie King Center,"New Orleans, LA",0022400416
2024-25,Week 10 (Dec 23 - Dec 29),12-26-2024,Final,Utah Jazz,1610612762,120.0,Portland Trail Blazers,1610612757,122.0,Portland Trail Blazers,Moda Center,"Portland, OR",0022400417
2024-25,Week 10 (Dec 23 - Dec 29),12-26-2024,Final,Detroit Pistons,1610612765,114.0,Sacramento Kings,1610612758,113.0,Detroit Pistons,Golden 1 Center,"Sacramento, CA",0022400418
2024-25,Week 10 (Dec 23 - Dec 29),12-27-2024,Final,New York Knicks,1610612752,108.0,Orlando Magic,1610612753,85.0,New York Knicks,Kia Center,"Orlando, FL",0022400419
2024-25,Week 10 (Dec 23 - Dec 29),12-27-2024,Final,Indiana Pacers,1610612754,105.0,Boston Celtics,1610612738,142.0,Boston Celtics,TD Garden,"Boston, MA",0022400420
2024-25,Week 10 (Dec 23 - Dec 29),12-27-2024,Final,San Antonio Spurs,1610612759,96.0,Brooklyn Nets,1610612751,87.0,San Antonio Spurs,Barclays Center,"Brooklyn, NY",0022400421
2024-25,Week 10 (Dec 23 - Dec 29),12-27-2024,Final,Minnesota Timberwolves,1610612750,113.0,Houston Rockets,1610612745,112.0,Minnesota Timberwolves,Toyota Center,"Houston, TX",0022400422
2024-25,Week 10 (Dec 23 - Dec 29),12-27-2024,Final,Memphis Grizzlies,1610612763,132.0,New Orleans Pelicans,1610612740,124.0,Memphis Grizzlies,Smoothie King Center,"New Orleans, LA",0022400423
2024-25,Week 10 (Dec 23 - Dec 29),12-27-2024,Final,Cleveland Cavaliers,1610612739,149.0,Denver Nuggets,1610612743,135.0,Cleveland Cavaliers,Ball Arena,"Denver, CO",0022400424
2024-25,Week 10 (Dec 23 - Dec 29),12-27-2024,Final,Dallas Mavericks,1610612742,98.0,Phoenix Suns,1610612756,89.0,Dallas Mavericks,Footprint Center,"Phoenix, AZ",0022400425
2024-25,Week 10 (Dec 23 - Dec 29),12-27-2024,Final,Golden State Warriors,1610612744,92.0,LA Clippers,1610612746,102.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400426
2024-25,Week 10 (Dec 23 - Dec 29),12-28-2024,Final,Miami Heat,1610612748,110.0,Atlanta Hawks,1610612737,120.0,Atlanta Hawks,State Farm Arena,"Atlanta, GA",0022400427
2024-25,Week 10 (Dec 23 - Dec 29),12-28-2024,Final,Oklahoma City Thunder,1610612760,106.0,Charlotte Hornets,1610612766,94.0,Oklahoma City Thunder,Spectrum Center,"Charlotte, NC",0022400428
2024-25,Week 10 (Dec 23 - Dec 29),12-28-2024,Final/OT,New York Knicks,1610612752,136.0,Washington Wizards,1610612764,132.0,New York Knicks,Capital One Arena,"Washington, DC",0022400429
2024-25,Week 10 (Dec 23 - Dec 29),12-28-2024,Final,Milwaukee Bucks,1610612749,111.0,Chicago Bulls,1610612741,116.0,Chicago Bulls,United Center,"Chicago, IL",0022400430
2024-25,Week 10 (Dec 23 - Dec 29),12-28-2024,Final,Phoenix Suns,1610612756,105.0,Golden State Warriors,1610612744,109.0,Golden State Warriors,Chase Center,"San Francisco, CA",0022400431
2024-25,Week 10 (Dec 23 - Dec 29),12-28-2024,Final,Detroit Pistons,1610612765,121.0,Denver Nuggets,1610612743,134.0,Denver Nuggets,Ball Arena,"Denver, CO",0022400432
2024-25,Week 10 (Dec 23 - Dec 29),12-28-2024,Final,Philadelphia 76ers,1610612755,114.0,Utah Jazz,1610612762,111.0,Philadelphia 76ers,Delta Center,"Salt Lake City, UT",0022400433
2024-25,Week 10 (Dec 23 - Dec 29),12-28-2024,Final,Dallas Mavericks,1610612742,122.0,Portland Trail Blazers,1610612757,126.0,Portland Trail Blazers,Moda Center,"Portland, OR",0022400434
2024-25,Week 10 (Dec 23 - Dec 29),12-28-2024,Final,Sacramento Kings,1610612758,122.0,Los Angeles Lakers,1610612747,132.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400435
2024-25,Week 10 (Dec 23 - Dec 29),12-29-2024,Final,Brooklyn Nets,1610612751,101.0,Orlando Magic,1610612753,102.0,Orlando Magic,Kia Center,"Orlando, FL",0022400436
2024-25,Week 10 (Dec 23 - Dec 29),12-29-2024,Final,Indiana Pacers,1610612754,123.0,Boston Celtics,1610612738,114.0,Indiana Pacers,TD Garden,"Boston, MA",0022400437
2024-25,Week 10 (Dec 23 - Dec 29),12-29-2024,Final,Atlanta Hawks,1610612737,136.0,Toronto Raptors,1610612761,107.0,Atlanta Hawks,Scotiabank Arena,"Toronto, ON",0022400438
2024-25,Week 10 (Dec 23 - Dec 29),12-29-2024,Final,Miami Heat,1610612748,104.0,Houston Rockets,1610612745,100.0,Miami Heat,Toyota Center,"Houston, TX",0022400439
2024-25,Week 10 (Dec 23 - Dec 29),12-29-2024,Final,Memphis Grizzlies,1610612763,106.0,Oklahoma City Thunder,1610612760,130.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400440
2024-25,Week 10 (Dec 23 - Dec 29),12-29-2024,Final,San Antonio Spurs,1610612759,110.0,Minnesota Timberwolves,1610612750,112.0,Minnesota Timberwolves,Target Center,"Minneapolis, MN",0022400441
2024-25,Week 11 (Dec 30 - Jan 5),12-30-2024,Final/OT,Chicago Bulls,1610612741,115.0,Charlotte Hornets,1610612766,108.0,Chicago Bulls,Spectrum Center,"Charlotte, NC",0022400442
2024-25,Week 11 (Dec 30 - Jan 5),12-30-2024,Final,New York Knicks,1610612752,126.0,Washington Wizards,1610612764,106.0,New York Knicks,Capital One Arena,"Washington, DC",0022400443
2024-25,Week 11 (Dec 30 - Jan 5),12-30-2024,Final,LA Clippers,1610612746,116.0,New Orleans Pelicans,1610612740,113.0,LA Clippers,Smoothie King Center,"New Orleans, LA",0022400444
2024-25,Week 11 (Dec 30 - Jan 5),12-30-2024,Final,Denver Nuggets,1610612743,132.0,Utah Jazz,1610612762,121.0,Denver Nuggets,Delta Center,"Salt Lake City, UT",0022400445
2024-25,Week 11 (Dec 30 - Jan 5),12-30-2024,Final,Cleveland Cavaliers,1610612739,113.0,Golden State Warriors,1610612744,95.0,Cleveland Cavaliers,Chase Center,"San Francisco, CA",0022400446
2024-25,Week 11 (Dec 30 - Jan 5),12-30-2024,Final,Philadelphia 76ers,1610612755,125.0,Portland Trail Blazers,1610612757,103.0,Philadelphia 76ers,Moda Center,"Portland, OR",0022400447
2024-25,Week 11 (Dec 30 - Jan 5),12-30-2024,Final,Dallas Mavericks,1610612742,100.0,Sacramento Kings,1610612758,110.0,Sacramento Kings,Golden 1 Center,"Sacramento, CA",0022400448
2024-25,Week 11 (Dec 30 - Jan 5),12-31-2024,Final,Toronto Raptors,1610612761,71.0,Boston Celtics,1610612738,125.0,Boston Celtics,TD Garden,"Boston, MA",0022400449
2024-25,Week 11 (Dec 30 - Jan 5),12-31-2024,Final,Milwaukee Bucks,1610612749,120.0,Indiana Pacers,1610612754,112.0,Milwaukee Bucks,Gainbridge Fieldhouse,"Indianapolis, IN",0022400450
2024-25,Week 11 (Dec 30 - Jan 5),12-31-2024,Final,LA Clippers,1610612746,86.0,San Antonio Spurs,1610612759,122.0,San Antonio Spurs,Frost Bank Center,"San Antonio, TX",0022400451
2024-25,Week 11 (Dec 30 - Jan 5),12-31-2024,Final,Minnesota Timberwolves,1610612750,105.0,Oklahoma City Thunder,1610612760,113.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400452
2024-25,Week 11 (Dec 30 - Jan 5),12-31-2024,Final,Memphis Grizzlies,1610612763,117.0,Phoenix Suns,1610612756,112.0,Memphis Grizzlies,Footprint Center,"Phoenix, AZ",0022400453
2024-25,Week 11 (Dec 30 - Jan 5),12-31-2024,Final,Cleveland Cavaliers,1610612739,122.0,Los Angeles Lakers,1610612747,110.0,Cleveland Cavaliers,Crypto.com Arena,"Los Angeles, CA",0022400454
2024-25,Week 11 (Dec 30 - Jan 5),01-01-25,Final,Orlando Magic,1610612753,96.0,Detroit Pistons,1610612765,105.0,Detroit Pistons,Little Caesars Arena,"Detroit, MI",0022400455
2024-25,Week 11 (Dec 30 - Jan 5),01-01-25,Final,Chicago Bulls,1610612741,107.0,Washington Wizards,1610612764,125.0,Washington Wizards,Capital One Arena,"Washington, DC",0022400456
2024-25,Week 11 (Dec 30 - Jan 5),01-01-25,Final,New Orleans Pelicans,1610612740,108.0,Miami Heat,1610612748,119.0,Miami Heat,Kaseya Center,"Miami, FL",0022400457
2024-25,Week 11 (Dec 30 - Jan 5),01-01-25,Final,Utah Jazz,1610612762,103.0,New York Knicks,1610612752,119.0,New York Knicks,Madison Square Garden,"New York, NY",0022400458
2024-25,Week 11 (Dec 30 - Jan 5),01-01-25,Final,Brooklyn Nets,1610612751,113.0,Toronto Raptors,1610612761,130.0,Toronto Raptors,Scotiabank Arena,"Toronto, ON",0022400459
2024-25,Week 11 (Dec 30 - Jan 5),01-01-25,Final,Dallas Mavericks,1610612742,99.0,Houston Rockets,1610612745,110.0,Houston Rockets,Toyota Center,"Houston, TX",0022400460
2024-25,Week 11 (Dec 30 - Jan 5),01-01-25,Final,Atlanta Hawks,1610612737,120.0,Denver Nuggets,1610612743,139.0,Denver Nuggets,Ball Arena,"Denver, CO",0022400461
2024-25,Week 11 (Dec 30 - Jan 5),01-01-25,Final,Philadelphia 76ers,1610612755,107.0,Sacramento Kings,1610612758,113.0,Sacramento Kings,Golden 1 Center,"Sacramento, CA",0022400462
2024-25,Week 11 (Dec 30 - Jan 5),01-02-25,Final,Indiana Pacers,1610612754,128.0,Miami Heat,1610612748,115.0,Indiana Pacers,Kaseya Center,"Miami, FL",0022400463
2024-25,Week 11 (Dec 30 - Jan 5),01-02-25,Final,Boston Celtics,1610612738,118.0,Minnesota Timberwolves,1610612750,115.0,Boston Celtics,Target Center,"Minneapolis, MN",0022400464
2024-25,Week 11 (Dec 30 - Jan 5),01-02-25,Final,Brooklyn Nets,1610612751,113.0,Milwaukee Bucks,1610612749,110.0,Brooklyn Nets,Fiserv Forum,"Milwaukee, WI",0022400465
2024-25,Week 11 (Dec 30 - Jan 5),01-02-25,Final,LA Clippers,1610612746,98.0,Oklahoma City Thunder,1610612760,116.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400466
2024-25,Week 11 (Dec 30 - Jan 5),01-02-25,Final,Philadelphia 76ers,1610612755,105.0,Golden State Warriors,1610612744,139.0,Golden State Warriors,Chase Center,"San Francisco, CA",0022400467
2024-25,Week 11 (Dec 30 - Jan 5),01-02-25,Final,Portland Trail Blazers,1610612757,106.0,Los Angeles Lakers,1610612747,114.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400468
2024-25,Week 11 (Dec 30 - Jan 5),01-03-25,Final,Charlotte Hornets,1610612766,94.0,Detroit Pistons,1610612765,98.0,Detroit Pistons,Little Caesars Arena,"Detroit, MI",0022400469
2024-25,Week 11 (Dec 30 - Jan 5),01-03-25,Final,Orlando Magic,1610612753,106.0,Toronto Raptors,1610612761,97.0,Orlando Magic,Scotiabank Arena,"Toronto, ON",0022400470
2024-25,Week 11 (Dec 30 - Jan 5),01-03-25,Final,Boston Celtics,1610612738,109.0,Houston Rockets,1610612745,86.0,Boston Celtics,Toyota Center,"Houston, TX",0022400471
2024-25,Week 11 (Dec 30 - Jan 5),01-03-25,Final,Washington Wizards,1610612764,120.0,New Orleans Pelicans,1610612740,132.0,New Orleans Pelicans,Smoothie King Center,"New Orleans, LA",0022400472
2024-25,Week 11 (Dec 30 - Jan 5),01-03-25,Final,New York Knicks,1610612752,107.0,Oklahoma City Thunder,1610612760,117.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400473
2024-25,Week 11 (Dec 30 - Jan 5),01-03-25,Final,Cleveland Cavaliers,1610612739,134.0,Dallas Mavericks,1610612742,122.0,Cleveland Cavaliers,American Airlines Center,"Dallas, TX",0022400474
2024-25,Week 11 (Dec 30 - Jan 5),01-03-25,Final,San Antonio Spurs,1610612759,113.0,Denver Nuggets,1610612743,110.0,San Antonio Spurs,Ball Arena,"Denver, CO",0022400475
2024-25,Week 11 (Dec 30 - Jan 5),01-03-25,Final,Memphis Grizzlies,1610612763,133.0,Sacramento Kings,1610612758,138.0,Sacramento Kings,Golden 1 Center,"Sacramento, CA",0022400476
2024-25,Week 11 (Dec 30 - Jan 5),01-03-25,Final,Atlanta Hawks,1610612737,102.0,Los Angeles Lakers,1610612747,119.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400477
2024-25,Week 11 (Dec 30 - Jan 5),01-04-25,Final,Philadelphia 76ers,1610612755,123.0,Brooklyn Nets,1610612751,94.0,Philadelphia 76ers,Barclays Center,"Brooklyn, NY",0022400478
2024-25,Week 11 (Dec 30 - Jan 5),01-04-25,Final,Minnesota Timberwolves,1610612750,105.0,Detroit Pistons,1610612765,119.0,Detroit Pistons,Little Caesars Arena,"Detroit, MI",0022400479
2024-25,Week 11 (Dec 30 - Jan 5),01-04-25,Final,Phoenix Suns,1610612756,108.0,Indiana Pacers,1610612754,126.0,Indiana Pacers,Gainbridge Fieldhouse,"Indianapolis, IN",0022400480
2024-25,Week 11 (Dec 30 - Jan 5),01-04-25,Final,Utah Jazz,1610612762,136.0,Miami Heat,1610612748,100.0,Utah Jazz,Kaseya Center,"Miami, FL",0022400481
2024-25,Week 11 (Dec 30 - Jan 5),01-04-25,Final,New York Knicks,1610612752,126.0,Chicago Bulls,1610612741,139.0,Chicago Bulls,United Center,"Chicago, IL",0022400482
2024-25,Week 11 (Dec 30 - Jan 5),01-04-25,Final,Portland Trail Blazers,1610612757,105.0,Milwaukee Bucks,1610612749,102.0,Portland Trail Blazers,Fiserv Forum,"Milwaukee, WI",0022400483
2024-25,Week 11 (Dec 30 - Jan 5),01-04-25,Final/OT,Denver Nuggets,1610612743,122.0,San Antonio Spurs,1610612759,111.0,Denver Nuggets,Frost Bank Center,"San Antonio, TX",0022400484
2024-25,Week 11 (Dec 30 - Jan 5),01-04-25,Final,Memphis Grizzlies,1610612763,113.0,Golden State Warriors,1610612744,121.0,Golden State Warriors,Chase Center,"San Francisco, CA",0022400485
2024-25,Week 11 (Dec 30 - Jan 5),01-04-25,Final,Atlanta Hawks,1610612737,105.0,LA Clippers,1610612746,131.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400486
2024-25,Week 11 (Dec 30 - Jan 5),01-05-25,Final,Boston Celtics,1610612738,92.0,Oklahoma City Thunder,1610612760,105.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400487
2024-25,Week 11 (Dec 30 - Jan 5),01-05-25,Final,Charlotte Hornets,1610612766,105.0,Cleveland Cavaliers,1610612739,115.0,Cleveland Cavaliers,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400488
2024-25,Week 11 (Dec 30 - Jan 5),01-05-25,Final,New Orleans Pelicans,1610612740,110.0,Washington Wizards,1610612764,98.0,New Orleans Pelicans,Capital One Arena,"Washington, DC",0022400489
2024-25,Week 11 (Dec 30 - Jan 5),01-05-25,Final,Utah Jazz,1610612762,105.0,Orlando Magic,1610612753,92.0,Utah Jazz,Kia Center,"Orlando, FL",0022400490
2024-25,Week 11 (Dec 30 - Jan 5),01-05-25,Final,Los Angeles Lakers,1610612747,115.0,Houston Rockets,1610612745,119.0,Houston Rockets,Toyota Center,"Houston, TX",0022400491
2024-25,Week 11 (Dec 30 - Jan 5),01-05-25,Final,Sacramento Kings,1610612758,129.0,Golden State Warriors,1610612744,99.0,Sacramento Kings,Chase Center,"San Francisco, CA",0022400492
2024-25,Week 12 (Jan 6 - Jan 12),01-06-25,Final,Portland Trail Blazers,1610612757,115.0,Detroit Pistons,1610612765,118.0,Detroit Pistons,Little Caesars Arena,"Detroit, MI",0022400493
2024-25,Week 12 (Jan 6 - Jan 12),01-06-25,Final,Phoenix Suns,1610612756,109.0,Philadelphia 76ers,1610612755,99.0,Phoenix Suns,Wells Fargo Center,"Philadelphia, PA",0022400494
2024-25,Week 12 (Jan 6 - Jan 12),01-06-25,Final,Indiana Pacers,1610612754,113.0,Brooklyn Nets,1610612751,99.0,Indiana Pacers,Barclays Center,"Brooklyn, NY",0022400495
2024-25,Week 12 (Jan 6 - Jan 12),01-06-25,Final,Orlando Magic,1610612753,103.0,New York Knicks,1610612752,94.0,Orlando Magic,Madison Square Garden,"New York, NY",0022400496
